ID_neurona,rata,sesion,mean_rate,std_rate,firing_rate,ISI_peak_time,ISI_index,ISI_ratio,CV,CV2,peak_time_ccg,potencia_tot,ancho_banda,frec_dominante,pot_frec_dominante,pot_rango_freq,AUC,AUC_depol,AUC_repol,AUC_asimetria,wf_invertida,asimetria,value_min,value_max_1,value_max_2,duracion,dur_1max_min,dur_2max_min,dur_1max_2max,pendiente_depol,pendiente_repol,proporcion_energia,clu_metric_error,tetrodo,type,calidad,estructura,estructura_fina,m_pre,m_post,DA,ISI_time,ID,peak_ratio,peak_amplitude,slope_ratio,power_ratio,AUC_tiempo_tot
558,15,11,0.595616460452147,0.3561634827848,1.8791028415498,4.0,1.1692538187881,0.0049799196787148,3.46,0.98,3.8,2708441.09,10097.15,854,268.21,1863857.19,2129806.6,1.87,2.3,1.23,0,-2.88526454195812,-1.0,0.16996639815373,0.39724105332549,0.275371936487818,0.43,0.68,1.11,-0.0835690284395519,0.0635109569693403,1.27,,7,SU,2,SNc,,,,2.0,4.0,558,0.7156961195922205,0.431392239184441,,0.00014387980551093827,4.17
559,15,11,0.469122957743682,0.287070185756457,5.89777523718674,20.0,1.23483147064829,0.0066018423746161,0.92,0.89,4.4,2683947.66,10754.93,854,249.53,1779946.46,2068161.85,1.78,2.12,1.19,0,-3.44951149419747,-1.0,0.197353787848516,0.31455202445765,0.257479995294825,0.4,0.74,1.14,-0.0921041375268088,0.0547730010190687,1.24,,7,SU,2,SNc,,,,2.0,20.0,559,0.7607154235014578,0.5214308470029156,,0.0001401699596009089,3.9000000000000004
560,15,11,0.497634968768705,0.268467848206247,11.7216056950321,4.0,1.4214601533292,0.0204964465959419,1.07,1.04,4.2,3002997.68,10119.91,797,296.71,2114049.83,2426604.57,1.97,2.37,1.2,0,-2.52320396535601,-1.0,0.359330164942337,0.426946066095802,0.343965772183983,0.37,0.74,1.11,-0.113277513745195,0.0594560860873251,1.25,,7,SU,2,SNc,,,,2.0,4.0,560,0.7007973347836836,0.4015946695673671,,0.00014033177361739385,4.34
561,15,11,0.309979894893555,0.264006726074212,1.70435170996333,6.0,1.3007116722287,0.0044279135671271,2.79,0.96,3.0,2264065.3,9609.65,899,235.58,1361504.42,1741089.7,1.44,2.09,1.45,0,0.526330564033189,-1.0,1.41871261171153,0.285611938350275,0.467235185157306,0.4,0.98,1.38,-0.186054816285503,0.040175373073446,1.76,,7,SU,2,SNc,,,,2.0,6.0,561,0.41344308338160923,-0.1731138332367815,,0.00017299925095833274,3.53
562,15,11,0.563998019472296,0.332921349667369,5.76859823490866,28.0,1.437160331117,0.0149120971117622,1.28,1.05,3.6,2317690.28,9886.25,811,234.41,1629039.15,1862297.19,2.0,2.4,1.2,0,-2.48462883189851,-1.0,0.200614908217553,0.469519914233924,0.29970787134315,0.43,0.68,1.11,-0.085758207729825,0.0667963597379055,1.29,,7,SU,2,SNc,,,,2.0,28.0,562,0.6804943507834736,0.3609887015669474,,0.00014387393606264624,4.4
563,15,11,0.656518297587654,0.229350080812495,21.4892583228952,16.0,9.2307994466414,0.273430806612452,2.68,1.35,19.8,2721169.98,4503.36,4132,604.12,924205.22,1819962.73,0.89,0.89,1.0,0,7.0500190528541,-1.0,3.9233094864343,0.648102271557606,0.0605527453974493,0.12,0.09,0.22,-1.23082737160857,0.549367423852535,14.44,,8,SU,1,SNc,,,,2.0,16.0,563,0.20311540494364666,-0.5937691901127066,,0.0006532373472785212,1.78
564,15,11,0.525190367954854,0.297126337795022,0.0564394846401883,56.0,11.0560492139439,0.0537634408602151,1.44,1.29,11.0,6082560.07,7785.9,1862,781.13,2666786.78,3823080.26,1.35,1.23,0.91,0,-4.05435607801529,-0.947435489501052,0.35358449402962,0.111186937659092,0.164986111642852,0.22,1.26,1.47,-0.185859997647239,0.0258200591990279,1.12,,8,SU,1,SNc,,,,2.0,56.0,564,0.7282251629447902,0.45645032588958057,,0.0002928247851054709,2.58
565,15,11,0.522818050000669,0.290273669999288,31.705710489047,12.0,0.667308943381775,0.0185532465801674,1.12,0.82,13.4,2400370.09,7779.87,4506,308.5,1560976.75,1746350.11,1.57,1.72,1.1,0,3.81848796509193,-0.768647877910231,3.7583392559479,0.112964896492126,0.650750196481593,0.8,1.38,2.18,-0.174114889763774,0.019591394986719,7.96,,8,SU,1,SNc,,,,2.0,12.0,565,0.1697923707715842,-0.6604152584568317,,0.00019759361718174178,3.29
592,15,9,0.528609400224592,0.230374658010606,1.94180237598323,12.0,0.225705629885937,0.0008517887563884,1.53,1.02,12.2,2661554.11,6500.7,2973,409.36,1157512.68,1813222.78,0.95,1.23,1.29,0,-5.00873897162273,-1.0,0.0834199452810996,0.300141396973212,0.134581498231462,0.15,0.31,0.46,-0.21668398905622,0.130014139697321,1.17,,1,SU,3,VTA,,,,2.0,12.0,592,0.769147111481909,0.5382942229638179,,0.00035352984558442295,2.1799999999999997
593,15,9,0.491846068536604,0.291860335761563,0.894928402601021,16.0,1.75970626232406,0.0043900184842883,1.33,1.05,2.6,2914872.75,9430.32,1107,309.06,1719168.79,2218609.17,1.66,1.75,1.06,0,3.60593707903444,-0.95330855070864,3.12202518124153,0.130651138018303,0.51807384929198,0.65,1.32,1.97,-0.194063511045247,0.0252083648541149,4.79,,1,SU,3,VTA,,,,2.0,16.0,593,0.2339215910674518,-0.5321568178650964,,0.0001797406113722256,3.41
594,15,9,0.495030426960047,0.296781793690945,32.2037784015666,8.0,1.30764389245647,0.0315194155748281,1.47,0.7,9.6,8167732.08,8879.05,1621,919.78,4745294.22,6020834.24,1.44,1.6,1.11,0,4.50949214182634,-0.758672726285576,4.80649852362753,0.140151057832887,0.851525612278383,0.65,1.63,2.27,-0.265008154757767,0.0169589393229899,10.57,,1,SU,3,VTA,,,,2.0,8.0,594,0.13632513578039882,-0.7273497284392022,,0.00019379235744532378,3.04
595,15,9,0.505151182552208,0.294392592529124,1.6662330618998,32.0,0.0,0.0,1.31,1.13,9.0,13101247.75,5857.01,2872,2236.47,4107267.97,9212946.47,0.83,1.08,1.3,0,2.32846163030285,-1.0,1.56289214453802,0.071791834165284,0.250461850129941,0.15,0.83,0.98,-0.512578428907605,0.0396959938579734,1.91,,1,SU,3,VTA,,,,2.0,32.0,595,0.3901841917660009,-0.21963161646799825,,0.000544218903435471,1.9100000000000001
596,15,9,0.397445010137667,0.245339213110838,1.77228486844503,34.0,0.0,0.0,11.7,0.91,37.4,3891032.42,5667.87,2633,686.39,843730.13,2590083.04,0.8,0.95,1.19,0,1.88307467064317,-1.0,1.14649633517754,-0.0536759623459571,0.123877586382592,0.15,0.31,0.46,-0.429299267035507,0.0946324037654035,2.16,,1,SU,3,VTA,,,,2.0,34.0,596,0.46587547512271366,-0.06824904975457272,,0.0008128571430601571,1.75
597,15,9,0.489914441463516,0.233589389051995,25.9078568258646,4.0,1.58123497652761,0.0651122707904438,3.21,0.76,9.6,2316076.63,2195.23,4204,1054.57,114589.97,1601789.24,0.52,0.61,1.18,0,-3.36680098475518,-1.0,0.594007560731908,0.526987722308587,0.0898793999172065,0.12,0.12,0.25,-0.398501890182976,0.381746930577147,1.5,,1,SU,3,VTA,,,,2.0,9.6,597,0.6273495964729539,0.25469919294590776,,0.009119064332825397,1.13
598,15,9,0.471673678004153,0.314361984873832,0.504211220592259,14.0,0.119524856366962,0.0004101722723543,3.65,1.03,32.0,3100405.66,7161.08,3242,432.89,859014.11,1959450.36,1.23,1.41,1.15,0,-4.06178080937854,-1.0,0.0754604838670002,0.39872448478623,0.140356347227858,0.15,0.18,0.34,-0.215092096773401,0.233120747464371,1.12,,2,SU,2,VTA,,,,2.0,32.0,598,0.7149370808024657,0.42987416160493125,,0.0005036843458642592,2.6399999999999997
599,15,9,0.517859455362285,0.29639546490131,14.9733574036479,28.0,0.258642337459644,0.0009802703337061,0.83,0.68,3.6,3598355.5,10368.64,1015,347.01,2295778.2,2720607.14,1.69,1.84,1.09,0,-3.98224949022498,-1.0,0.176209097890287,0.251238957962366,0.215466562969818,0.37,0.61,0.98,-0.098017424824191,0.0625619478981182,1.21,,2,SU,2,VTA,,,,2.0,28.0,599,0.7992078520544894,0.5984157041089787,,0.00015112851794349665,3.5300000000000002
600,15,9,0.534335603457457,0.268865909312428,15.5218085591343,30.0,1.26762348259614,0.0121334008151088,1.46,0.75,29.8,5050292.6,6782.97,1996,744.45,1971390.57,3652860.5,1.14,1.35,1.19,0,-4.95326991743886,-1.0,0.0993243712395519,0.301827621523298,0.171277158040392,0.25,0.31,0.55,-0.137415546404944,0.130182762152329,1.11,,2,SU,2,VTA,,,,2.0,30.0,600,0.7681508545884725,0.5363017091769452,,0.0003774842961817087,2.49
601,15,9,0.507697997012839,0.280131410732116,5.44978113868517,16.0,0.805530332339299,0.0105079473464588,2.04,0.9,38.2,4807049.55,6599.25,2139,728.31,1830876.23,3421427.2,1.11,1.26,1.14,0,-4.9671761319114,-1.0,0.031905496647209,0.343928359430296,0.1649591403497,0.37,0.25,0.61,-0.0859921247206011,0.167991044928787,1.14,,2,SU,2,VTA,,,,2.0,38.2,601,0.7440872818726063,0.4881745637452126,,0.0003976349610926384,2.37
602,15,9,0.470151728575988,0.30386484417019,7.84555966900239,24.0,0.95859774418942,0.005691699604743,1.12,0.88,4.2,3557730.98,6778.54,2333,524.78,1713433.17,2519562.4,1.11,1.29,1.17,0,-5.72764592123167,-1.0,0.0773614804904893,0.23264917250263,0.155136572723308,0.18,0.31,0.49,-0.179560246748412,0.123264917250263,1.08,,2,SU,2,VTA,,,,2.0,24.0,602,0.8112608374771503,0.6225216749543007,,0.00030618020704650307,2.4000000000000004
603,15,9,0.588564501437945,0.279742103876326,10.0482536236602,24.0,1.19704592993077,0.0124061310564757,2.1,0.91,25.0,4825119.05,6524.95,2373,739.37,1421502.97,3275112.56,1.04,1.29,1.24,0,-5.52719101240933,-1.0,0.190638692530433,0.238608465946978,0.147548612124546,0.18,0.34,0.52,-0.198439782088404,0.112600769631543,1.15,,2,SU,2,VTA,,,,2.0,24.0,603,0.8073576335807217,0.6147152671614432,,0.0005198621776370403,2.33
604,15,9,0.547416892470877,0.267984447168005,5.47438185014498,40.0,0.286859655280708,0.0011329305135951,1.44,0.87,34.8,2072867.5,8130.97,1387,254.9,1078913.63,1554199.25,1.38,1.6,1.16,0,-3.24782024344771,-1.0,0.0784209561006002,0.445115017129813,0.208910127883288,0.61,0.31,0.92,-0.05392104780503,0.144511501712981,1.31,,3,SU,1,VTA,,,,2.0,40.0,604,0.6919864427027618,0.3839728854055236,,0.00023620036436755625,2.98
605,15,9,0.449066743958437,0.295918972650663,9.63355591619487,28.0,0.144269650972418,0.0002789759436897,1.0,0.75,3.6,1801744.94,8520.31,1411,211.44,998225.61,1356153.72,1.47,1.63,1.1,0,-4.08987316783286,-1.0,0.121584936477061,0.310283202950836,0.232454513347102,0.25,0.43,0.68,-0.140198117059633,0.093591657353631,1.12,,3,SU,1,VTA,,,,2.0,28.0,605,0.763193787227021,0.5263875744540422,,0.00021177098746485821,3.0999999999999996
606,15,9,0.533977608783125,0.277036500193145,1.58540215281756,42.0,1.25321974741163,0.0033907146583202,1.64,1.04,22.0,2211488.79,8685.3,1593,254.6,1203470.81,1650656.43,1.57,1.6,1.02,0,4.56533236817693,-0.730695828552353,4.20579036264325,0.125413797715233,0.671712600328049,0.55,1.72,2.27,-0.2742492328442,0.0152876718976355,6.65,,3,SU,1,VTA,,,,2.0,22.0,606,0.14801942115336508,-0.70396115769327,,0.0002115100320097089,3.17
609,15,9,0.529154270643429,0.272128189911582,3.29091366158597,26.0,0.0365489230213023,6.28219625581103e-05,1.78,0.82,23.8,2797175.99,10526.74,1250,265.7,1844564.78,2153125.75,1.81,2.03,1.12,0,-3.7600011756075,-1.0,0.206459225860329,0.203945539520046,0.276019479338848,0.37,0.77,1.14,-0.100538268821694,0.0481578215808019,1.18,,7,SU,2,SNc,,,,2.0,26.0,609,0.8288717749967037,0.6577435499934075,,0.00014402407314952862,3.84
610,15,9,0.565673402300879,0.286872262523795,6.61056260798633,30.0,0.0803554517820715,0.0004378283712784,2.09,0.76,41.0,1908903.36,8434.9,1461,226.28,987623.14,1417045.22,1.41,1.69,1.2,0,-4.09216080180085,-1.0,0.0604897841654218,0.34692415105414,0.203984043517483,0.43,0.4,0.83,-0.07574927029753,0.103609550081088,1.16,,7,SU,2,SNc,,,,2.0,30.0,610,0.7424323034206288,0.4848646068412575,,0.0002290632513607185,3.0999999999999996
611,15,9,0.687854848609139,0.25202643118043,4.23111564241975,12.0,0.325776772418238,0.0024430763217042,1.88,0.99,7.2,1516829.82,10952.51,1207,138.48,857168.67,1142175.62,2.0,2.15,1.08,0,-3.60950698323958,-1.0,0.295001909788512,0.256994966577014,0.244178669379862,0.4,0.43,0.83,-0.099615531522193,0.089785354755501,1.16,,7,SU,2,SNc,,,,2.0,12.0,611,0.7721996334069584,0.5443992668139169,,0.0001615290389214647,4.15
612,15,9,0.541584699989571,0.2943836627962,2.58369488928334,26.0,0.412667466772402,0.0012002880691365,1.29,1.01,28.8,2314958.97,11538.8,811,200.61,1542772.56,1781003.62,1.81,2.18,1.2,0,-3.44980303863026,-1.0,0.211107710143712,0.331814473231661,0.262504742835739,0.31,0.77,1.08,-0.121110771014371,0.0532725789292666,1.22,,7,SU,2,SNc,,,,2.0,26.0,612,0.7508553331557436,0.5017106663114872,,0.00013001522249411505,3.99
613,15,9,0.265097216347827,0.281688225734561,1.08263803289941,196.0,0.426257319091815,0.0007639419404125,4.73,0.78,18.6,1857699.81,6492.35,2500,286.09,733396.56,1291344.15,0.98,1.14,1.16,0,5.28212115814537,-1.0,3.29972592579194,0.0880286915740656,0.41344551532155,0.18,1.54,1.72,-0.716620987631987,0.0217605738314813,4.21,,7,SU,2,SNc,,,,2.0,196.0,613,0.23257296331412478,-0.5348540733717505,,0.00038993698433512086,2.12
614,15,9,0.454176345763022,0.282032070578558,0.937721236821028,90.0,2.9680669030722,0.0055126791620727,1.35,1.02,2.4,1666487.31,8236.65,1461,202.3,727054.24,1213406.48,1.41,1.69,1.2,0,-3.84688268573301,-1.0,0.0800765450507504,0.370589580794564,0.211372230292427,0.28,0.37,0.65,-0.120008505005639,0.114215798399547,1.19,,8,SU,1,SNc,,,,2.0,90.0,614,0.7296130176476868,0.4592260352953737,,0.0002781686913396475,3.0999999999999996
615,15,9,0.462791475161605,0.29400743830672,5.1241834870112,134.0,0.0,0.0,0.77,0.4,23.8,7374991.71,5762.92,2139,1279.51,2096411.46,5356012.71,1.01,1.11,1.09,0,4.95005963352396,-0.999339852764738,2.6955581446076,0.0251456086375164,0.266453497844044,0.18,1.57,1.75,-0.615816332895387,0.0200879502235736,3.71,,8,SU,1,SNc,,,,2.0,134.0,615,0.27046480132210093,-0.45907039735579813,,0.0006099611517134004,2.12
617,15,8,0.399544461362694,0.191629580960115,1.44244544181806,34.0,0.252709696318719,0.0003953350464518,10.52,0.92,3.0,3390720.36,6702.36,2544,505.82,1537470.27,2274149.15,1.11,0.95,0.86,0,-0.481215302468442,-1.0,0.790957962409244,0.132812641068212,0.129574827869114,0.18,0.95,1.14,-0.298492993734872,0.0365423432602649,1.96,,1,SU,3,VTA,,,,2.0,34.0,617,0.5583603976135618,0.11672079522712367,,0.0003288867774270795,2.06
618,15,8,0.491918684663662,0.290254341039925,33.3173539550366,6.0,1.47440143754782,0.0361757105943152,1.34,0.73,8.2,4712710.83,9346.91,1487,504.15,2820550.01,3503458.18,1.51,1.51,1.0,0,4.06973852260845,-0.5129943712999,3.24587747454391,0.102121973205869,0.887093891743625,0.61,1.75,2.37,-0.18794359229219,0.0107915148158907,6.44,,1,SU,3,VTA,,,,2.0,6.0,618,0.13647562149987066,-0.7270487570002586,,0.000178709791236337,3.02
619,15,8,0.513209476467592,0.284963871264698,2.10579930409288,32.0,0.0,0.0,1.33,1.07,44.6,6731982.42,5737.34,2139,1173.16,1768446.39,4802409.48,0.83,1.04,1.26,0,3.03455871543111,-1.0,1.86619462550464,0.0564983870705921,0.277314114860452,0.18,0.98,1.17,-0.477699104250772,0.033015574595956,2.37,,1,SU,3,VTA,,,,2.0,44.6,619,0.3488946602235477,-0.30221067955290454,,0.0006629447555549441,1.87
620,15,8,0.437464799791346,0.299786972593408,3.32389601810248,18.0,0.747708070551261,0.0035165966206364,1.23,1.01,21.0,2860938.2,8706.61,1387,328.56,1462780.26,2116874.12,1.44,1.57,1.09,0,4.45858448582738,-0.729174997105331,3.99823001548385,0.0907628452446385,0.527647143834246,0.77,1.47,2.24,-0.189096200503568,0.017082038382291,9.75,,1,SU,3,VTA,,,,2.0,21.0,620,0.1542442407966997,-0.6915115184066004,,0.00022456292758866696,3.01
621,15,8,0.622554280847765,0.261916654708063,25.5771803115102,94.0,3.23236643526048,0.119290697933617,3.08,0.9,4.4,2281314.54,2083.59,4204,1094.37,100777.79,1609811.54,0.46,0.58,1.27,0,-3.11476227711777,-1.0,0.552898581338816,0.580659135422005,0.0852191372812715,0.12,0.12,0.25,-0.388224645334703,0.395164783855501,1.48,,1,SU,3,VTA,,,,2.0,4.4,621,0.6326474681291863,0.2652949362583725,,0.010742581682767892,1.04
622,15,8,0.499419668469356,0.321510479416652,2.15483104638393,12.0,0.26062141793459,0.0010584810796507,1.39,1.04,9.4,2827548.41,6559.09,3025,431.02,1310637.91,1920812.73,0.95,1.26,1.32,0,-4.32688776682387,-1.0,0.0611837412040603,0.34345966719346,0.131300913265606,0.15,0.31,0.46,-0.212236748240812,0.134345966719345,1.21,,1,SU,3,VTA,,,,2.0,12.0,622,0.7443468713050682,0.4886937426101362,,0.0003287546445021773,2.21
623,15,8,0.46349136656236,0.28616653034203,35.0311843890702,20.0,0.0995958900609151,0.00223784645932,0.65,0.39,17.2,4525628.52,8145.72,1539,555.52,2538626.74,3382725.25,1.44,1.63,1.13,0,-4.5596263961196,-1.0,0.0999247890936783,0.275902490725534,0.212805801729201,0.37,0.37,0.74,-0.0916603990911402,0.106325207560461,1.12,,2,SU,2,VTA,,,,2.0,20.0,623,0.7837589527953317,0.5675179055906634,,0.00021877909622761775,3.07
624,15,8,0.564050433226899,0.269912180928133,38.8949997089125,20.0,0.012926642039005,0.00032981530343,1.07,0.31,20.4,8862336.65,7726.7,1621,1146.83,4674518.51,6667344.42,1.41,1.63,1.15,0,-4.30246776662689,-1.0,0.0787717875401117,0.339673499174157,0.234956706101237,0.25,0.31,0.55,-0.134846473442514,0.133967349917415,1.09,,2,SU,2,VTA,,,,2.0,20.0,624,0.7464505348627489,0.49290106972549796,,0.000245276322535094,3.04
625,15,8,0.644415210715555,0.269207526071628,13.9458247943046,20.0,0.0484897824013988,0.0006541291905151,1.56,0.8,20.8,2186384.43,3178.62,3186,687.62,183932.3,1585162.95,0.71,0.71,1.0,0,-2.87841452422629,-1.0,0.788279912070212,0.0986392894897681,0.114506949512293,0.12,0.28,0.4,-0.447069978017549,0.122071032165529,1.33,,2,SU,2,VTA,,,,2.0,20.0,625,0.5591965738978438,0.11839314779568771,,0.0037245168343697692,1.42
626,15,8,0.418042075003062,0.28131917829779,4.1859424639637,14.0,6.88732946644182,0.126881427501192,1.82,1.15,0.0,2491472.43,7991.72,2544,311.72,884720.7,1681244.2,1.08,1.2,1.11,0,6.3617517375368,-0.646796450653578,5.70632340436062,0.134803964717798,0.873224826388989,0.58,1.66,2.24,-0.334374729211275,0.0144740817661366,12.53,,2,SU,2,VTA,,,,2.0,14.0,626,0.10180768904321774,-0.7963846219135646,,0.0003522130861601658,2.2800000000000002
627,15,8,0.514807823630199,0.313776556702594,19.256646648271,20.0,0.474644640240121,0.0070910436713545,1.17,0.73,21.0,5830947.13,7195.26,1768,810.27,2851152.75,4322883.3,1.32,1.51,1.14,0,-4.72552790752612,-1.0,0.078576751852762,0.311004044552962,0.197956522660768,0.28,0.31,0.58,-0.119841861316973,0.131100404455296,1.11,,2,SU,2,VTA,,,,2.0,20.0,627,0.7627741532567041,0.5255483065134082,,0.00028410957446425796,2.83
628,15,8,0.579526419856857,0.312673588091041,1.77825586285791,24.0,0.343488907617676,0.0006413339746673,1.52,0.97,19.6,4960593.36,8999.95,1272,551.12,3137968.36,3824547.76,1.78,1.94,1.09,0,-3.38872232837877,-1.0,0.112030061313887,0.375624275763199,0.261178985529204,0.37,0.43,0.8,-0.092669171776157,0.0982588768402283,1.17,,2,SU,2,VTA,,,,2.0,24.0,628,0.726942681674615,0.45388536334922996,,0.00017559871892208233,3.7199999999999998
630,15,8,0.456340713764586,0.284742720717211,12.9312668244566,26.0,0.0924671586851766,0.0002865898018121,0.89,0.71,1.6,1827940.32,7952.1,1566,229.84,912972.39,1364827.25,1.38,1.6,1.16,0,-4.19721769036781,-1.0,0.108001592641586,0.327749911474074,0.201106876737331,0.34,0.34,0.68,-0.100727417512872,0.120704537406734,1.2,,3,SU,1,VTA,,,,2.0,26.0,630,0.7531538818856296,0.5063077637712593,,0.00025168576296621617,2.98
635,15,8,0.316354938891414,0.153888336224882,0.565575445961862,114.0,0.737069947596263,0.0005042864346949,7.97,1.01,19.8,3021046.02,7246.8,2066,416.82,1136651.96,2132095.59,1.2,1.32,1.1,0,-5.79724878422593,-1.0,0.111688694902491,0.18341620730313,0.166712726863297,0.22,0.34,0.55,-0.158812670700355,0.107583291573012,1.06,,8,SU,1,SNc,,,,2.0,114.0,635,0.8450112427299652,0.6900224854599304,,0.00036657413107411146,2.52
636,15,8,0.37914103852249,0.289906477186677,3.04110829512154,152.0,4.42241968557758,9.37470704040499e-05,24.73,0.44,16.8,2826089.94,5541.81,2457,509.87,687734.19,2015384.51,0.86,1.04,1.21,0,4.88155453720483,-1.0,2.48273181220496,0.0042381546941708,0.272217373631756,0.18,0.74,0.92,-0.580455302034158,0.0418432564455904,3.65,,8,SU,1,SNc,,,,2.0,152.0,636,0.2871309230574627,-0.4257381538850746,,0.0007408273164028471,1.9
642,15,7,0.504194959456396,0.291944569198164,44.9447346090647,20.0,0.21849149605097,0.0056863478267004,0.51,0.33,22.2,6956086.4,7819.04,1621,889.52,3789030.77,5267345.97,1.41,1.6,1.13,0,-4.19383175575646,-1.0,0.079516135646192,0.347435953900228,0.245419661292804,0.31,0.28,0.58,-0.107951613564619,0.149715105988914,1.09,,2,SU,2,VTA,,,,2.0,20.0,642,0.7421503019163505,0.484300603832701,,0.00023470678323949656,3.01
643,15,7,0.493095073409063,0.294538147912058,38.6439612330013,20.0,0.012169909092057,0.0002789812262045,0.5,0.29,17.6,5166591.85,8903.37,1387,580.23,3003043.0,3816790.66,1.41,1.66,1.17,0,-4.49776232285778,-1.0,0.107458176887566,0.249633376066414,0.203605694089565,0.37,0.46,0.83,-0.0922881814072975,0.0833088917377609,1.14,,2,SU,2,VTA,,,,2.0,20.0,643,0.8002347081571973,0.6004694163143947,,0.00019317669213791505,3.07
644,15,7,0.388553963013167,0.268477140264119,9.79662292923625,14.0,0.0024116808101309,3.23676970383557e-05,4.03,0.86,25.8,1812346.36,5051.19,2214,358.73,415062.02,1327686.26,0.89,1.11,1.24,0,1.38962324238324,-1.0,1.23404946751935,0.0264108303196572,0.182021954118251,0.22,0.55,0.77,-0.319149923931337,0.0570228239066475,1.81,,2,SU,2,VTA,,,,2.0,25.8,644,0.4476176622491635,-0.10476467550167301,,0.0008635341397847846,2.0
645,15,7,0.470843844200149,0.281283655205505,3.42894485877657,16.0,0.913152684176883,0.0039766947193193,1.17,0.99,34.8,3644773.72,6778.21,1830,537.64,1373626.25,2648327.99,1.23,1.38,1.13,0,-4.95449238284835,-1.0,0.12221227279754,0.289629079425397,0.1766595770537,0.28,0.31,0.58,-0.12469025253306,0.128962907942539,1.12,,2,SU,2,VTA,,,,2.0,34.8,645,0.7754167581623987,0.5508335163247974,,0.000391248819673176,2.61
646,15,7,0.500259989519832,0.288436571854177,41.6426232941674,22.0,0.273606427848073,0.0054976433232568,0.43,0.32,21.4,5281515.68,7081.55,1799,745.71,2195778.41,3875724.32,1.23,1.51,1.23,0,-4.26423708810699,-1.0,0.155432058549847,0.347973382831185,0.188112869319214,0.22,0.37,0.58,-0.165061722649977,0.112331115235932,1.15,,2,SU,2,VTA,,,,2.0,22.0,646,0.7418544110267763,0.48370882205355253,,0.0003394954752420383,2.74
647,15,7,0.491397224961303,0.309232163873334,9.74588951168454,14.0,8.80926435106002,0.2578168212136,2.2,1.22,9.0,2183401.34,3572.72,3415,610.96,291836.07,1509713.1,0.68,0.77,1.14,0,-6.37108983000892,-1.0,0.264354464156968,0.343360930058379,0.113265601579683,0.15,0.15,0.31,-0.252870892831394,0.268672186011676,1.12,,2,SU,2,VTA,,,,2.0,14.0,647,0.7444015808592429,0.48880316171848565,,0.0020891304657804184,1.4500000000000002
648,15,7,0.493206489089762,0.283544492629059,2.75577582463724,182.0,0.982759930128351,0.0008055235903337,0.84,0.82,21.6,2187096.35,11602.31,647,188.49,1655690.24,1767269.61,2.15,2.52,1.17,0,-2.55284496775268,-0.0986803220824328,0.348954155916745,0.0283685041105569,1.02233720357576,1.47,1.63,3.1,-0.0093257182916495,0.0023971476640186,7.43,,3,SU,1,VTA,,,,2.0,182.0,648,0.22044843936845734,-0.5591031212630854,,0.00011383079967456313,4.67
650,15,7,0.499130683804057,0.287159409589777,7.17687608040955,26.0,0.284989070647117,0.0006185658109839,0.96,0.86,23.4,1814779.05,8376.93,1411,216.61,1043013.23,1369049.53,1.47,1.72,1.17,0,-3.78858215139688,-1.0,0.120118849754657,0.353139079609139,0.215732306239232,0.37,0.34,0.71,-0.0933432374795547,0.123012643600831,1.19,,3,SU,1,VTA,,,,2.0,26.0,650,0.7390223333796959,0.4780446667593919,,0.00020763401476322805,3.19
658,15,7,0.409321336384796,0.250979672822468,9.35682761583482,12.0,0.0020496702094096,6.7778229632642e-05,4.77,0.78,11.6,1368870.07,3385.39,2822,404.23,193393.99,988993.73,0.68,1.2,1.77,0,1.26864482008608,-1.0,1.00913906656365,0.061516914910081,0.164803712705607,0.15,0.74,0.89,-0.40182781331273,0.0442298714545867,1.57,,8,SU,1,SNc,,,,2.0,12.0,658,0.49772562618592625,-0.004548747628147524,,0.002085829271290521,1.88
659,15,7,0.39153787352955,0.355612601985539,1.13959939175541,144.0,3.40186129659814,0.0013915947676036,2.12,0.77,2.0,1487783.28,6002.94,2066,247.8,367964.5,1051801.32,1.01,1.14,1.12,0,4.93753336643624,-1.0,2.64208559707143,0.0680345987873157,0.260278396937118,0.22,1.44,1.66,-0.520297942438778,0.0227241403997301,4.25,,8,SU,1,SNc,,,,2.0,144.0,659,0.2745679565587617,-0.4508640868824766,,0.0006729813208304014,2.15
660,15,7,0.478172612981952,0.336712711270858,0.923031115581523,42.0,1.47413989519253,0.0017182130584192,1.42,0.97,9.4,1441266.66,7512.15,1539,191.83,482783.57,1040697.63,1.44,1.51,1.04,0,-4.66912265082018,-1.0,0.260343295947315,0.220070923819025,0.208811931107519,0.34,0.34,0.68,-0.114576663267938,0.110915538529002,1.13,,8,SU,1,SNc,,,,2.0,42.0,660,0.793434616755245,0.5868692335104898,,0.00039718379031312984,2.95
661,15,7,0.53730383485491,0.305376769478714,1.86952643678071,54.0,2.07176417702733,0.0022052586938083,1.11,0.95,2.6,1761959.87,8559.65,1317,205.82,900073.17,1291195.22,1.32,1.69,1.28,0,-3.66286879019243,-1.0,0.222329238332356,0.353693793645655,0.232684933289733,0.18,0.52,0.71,-0.203721539722057,0.0796290466850386,1.17,,8,SU,1,SNc,,,,2.0,54.0,661,0.738719498230751,0.4774389964615019,,0.0002286180198429378,3.01
